coin,timeframe,period,bars,st1_period,st1_mult,st2_period,st2_mult,settings,sl,rr,risk,sl_pct,rr_val,strategy,starting_capital,ending_capital,total_net_profit,return_pct,max_drawdown_inr,max_drawdown_pct,max_profit,max_loss,avg_win,avg_loss,largest_win,largest_loss,win_rate,loss_rate,profit_factor,expectancy,num_trades,winning_trades,losing_trades,breakeven_trades,max_win_streak,max_loss_streak,avg_win_streak,avg_loss_streak,recovery_factor,sharpe,sortino,calmar,exposure_pct,avg_duration_hours,max_duration_hours,min_duration_hours,gross_profit,gross_loss,target,File,oc,ot
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,7,3.5,14,2.0,"ST1(7,3.5)+ST2(14,2.0)",1.5%,1:3,1%,1.5,3.0,"ST1(7,3.5)+ST2(14,2.0)",10000,9192.44,-807.56,-8.08,1761.0,17.61,196.056,-78.99,108.92,-78.99,163.38,-78.99,37.86,62.14,0.84,-7.84,103,39,64,0,2,2,1.5,1.5,0,0,0,0,70.55,1.5,5,0.5,4247.88,5055.36,4.5%,"SOL_INR_15m_ST1(7,3.5)+ST2(14,2.0)_SL1.5pct_1-3",2,1
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,10,2.0,12,4.0,"ST1(10,2.0)+ST2(12,4.0)",1.5%,1:3,1%,1.5,3.0,"ST1(10,2.0)+ST2(12,4.0)",10000,9190.85,-809.15,-8.09,1411.0,14.11,192.204,-81.53,106.78,-81.53,160.17000000000002,-81.53,39.0,61.0,0.84,-8.09,100,39,61,0,2,2,1.5,1.5,0,0,0,0,68.37,1.5,5,0.5,4164.42,4973.33,4.5%,"SOL_INR_15m_ST1(10,2.0)+ST2(12,4.0)_SL1.5pct_1-3",2,1
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,12,4.0,10,2.0,"ST1(12,4.0)+ST2(10,2.0)",1.5%,1:3,1%,1.5,3.0,"ST1(12,4.0)+ST2(10,2.0)",10000,9190.85,-809.15,-8.09,1411.0,14.11,192.204,-81.53,106.78,-81.53,160.17000000000002,-81.53,39.0,61.0,0.84,-8.09,100,39,61,0,2,2,1.5,1.5,0,0,0,0,68.37,1.5,5,0.5,4164.42,4973.33,4.5%,"SOL_INR_15m_ST1(12,4.0)+ST2(10,2.0)_SL1.5pct_1-3",2,1
BTC/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,14,2.0,12,4.0,"ST1(14,2.0)+ST2(12,4.0)",1.5%,1:3,1%,1.5,3.0,"ST1(14,2.0)+ST2(12,4.0)",10000,9189.26,-810.74,-8.11,1507.0,15.07,151.398,-68.97,84.11,-68.97,126.165,-68.97,38.82,61.18,0.77,-9.54,85,33,52,0,2,2,1.5,1.5,0,0,0,0,71.82,1.5,5,0.5,2775.63,3586.44,4.5%,"BTC_INR_15m_ST1(14,2.0)+ST2(12,4.0)_SL1.5pct_1-3",0,1
BTC/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,12,4.0,14,2.0,"ST1(12,4.0)+ST2(14,2.0)",1.5%,1:3,1%,1.5,3.0,"ST1(12,4.0)+ST2(14,2.0)",10000,9189.26,-810.74,-8.11,1507.0,15.07,151.398,-68.97,84.11,-68.97,126.165,-68.97,38.82,61.18,0.77,-9.54,85,33,52,0,2,2,1.5,1.5,0,0,0,0,71.82,1.5,5,0.5,2775.63,3586.44,4.5%,"BTC_INR_15m_ST1(12,4.0)+ST2(14,2.0)_SL1.5pct_1-3",0,1
ETH/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,12,2.0,7,3.0,"ST1(12,2.0)+ST2(7,3.0)",1.5%,1:3,1%,1.5,3.0,"ST1(12,2.0)+ST2(7,3.0)",10000,9183.87,-816.13,-8.16,1460.0,14.6,192.402,-68.4,106.89,-68.4,160.335,-68.4,32.89,67.11,0.77,-10.74,76,25,51,0,2,2,1.5,1.5,0,0,0,0,57.75,1.5,5,0.5,2672.25,3488.4,4.5%,"ETH_INR_30m_ST1(12,2.0)+ST2(7,3.0)_SL1.5pct_1-3",1,2
ETH/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,7,3.0,12,2.0,"ST1(7,3.0)+ST2(12,2.0)",1.5%,1:3,1%,1.5,3.0,"ST1(7,3.0)+ST2(12,2.0)",10000,9183.87,-816.13,-8.16,1460.0,14.6,192.402,-68.4,106.89,-68.4,160.335,-68.4,32.89,67.11,0.77,-10.74,76,25,51,0,2,2,1.5,1.5,0,0,0,0,57.75,1.5,5,0.5,2672.25,3488.4,4.5%,"ETH_INR_30m_ST1(7,3.0)+ST2(12,2.0)_SL1.5pct_1-3",1,2
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,7,2.0,7,3.5,"ST1(7,2.0)+ST2(7,3.5)",1.5%,1:3,1%,1.5,3.0,"ST1(7,2.0)+ST2(7,3.5)",10000,9177.98,-822.02,-8.22,1777.0,17.77,194.346,-79.43,107.97,-79.43,161.95499999999998,-79.43,38.0,62.0,0.83,-8.22,100,38,62,0,2,2,1.5,1.5,0,0,0,0,68.53,1.5,5,0.5,4102.86,4924.660000000001,4.5%,"SOL_INR_15m_ST1(7,2.0)+ST2(7,3.5)_SL1.5pct_1-3",2,1
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,7,3.5,7,2.0,"ST1(7,3.5)+ST2(7,2.0)",1.5%,1:3,1%,1.5,3.0,"ST1(7,3.5)+ST2(7,2.0)",10000,9177.98,-822.02,-8.22,1777.0,17.77,194.346,-79.43,107.97,-79.43,161.95499999999998,-79.43,38.0,62.0,0.83,-8.22,100,38,62,0,2,2,1.5,1.5,0,0,0,0,68.53,1.5,5,0.5,4102.86,4924.660000000001,4.5%,"SOL_INR_15m_ST1(7,3.5)+ST2(7,2.0)_SL1.5pct_1-3",2,1
ETH/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,12,3.5,12,2.0,"ST1(12,3.5)+ST2(12,2.0)",1.5%,1:3,1%,1.5,3.0,"ST1(12,3.5)+ST2(12,2.0)",10000,9176.9,-823.1,-8.23,1323.0,13.23,175.068,-70.0,97.26,-70.0,145.89,-70.0,36.56,63.44,0.8,-8.85,93,34,59,0,2,2,1.5,1.5,0,0,0,0,67.9,1.5,5,0.5,3306.84,4130.0,4.5%,"ETH_INR_15m_ST1(12,3.5)+ST2(12,2.0)_SL1.5pct_1-3",1,1
ETH/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,12,2.0,12,3.5,"ST1(12,2.0)+ST2(12,3.5)",1.5%,1:3,1%,1.5,3.0,"ST1(12,2.0)+ST2(12,3.5)",10000,9176.9,-823.1,-8.23,1323.0,13.23,175.068,-70.0,97.26,-70.0,145.89,-70.0,36.56,63.44,0.8,-8.85,93,34,59,0,2,2,1.5,1.5,0,0,0,0,67.9,1.5,5,0.5,3306.84,4130.0,4.5%,"ETH_INR_15m_ST1(12,2.0)+ST2(12,3.5)_SL1.5pct_1-3",1,1
BTC/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,7,3.0,12,2.0,"ST1(7,3.0)+ST2(12,2.0)",1.5%,1:3,1%,1.5,3.0,"ST1(7,3.0)+ST2(12,2.0)",10000,9176.18,-823.82,-8.24,1164.0,11.64,147.78,-67.67,82.1,-67.67,123.15,-67.67,38.55,61.45,0.76,-9.93,83,32,51,0,2,2,1.5,1.5,0,0,0,0,76.45,1.5,5,0.5,2627.2,3451.17,4.5%,"BTC_INR_15m_ST1(7,3.0)+ST2(12,2.0)_SL1.5pct_1-3",0,1
BTC/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,12,2.0,7,3.0,"ST1(12,2.0)+ST2(7,3.0)",1.5%,1:3,1%,1.5,3.0,"ST1(12,2.0)+ST2(7,3.0)",10000,9176.18,-823.82,-8.24,1164.0,11.64,147.78,-67.67,82.1,-67.67,123.15,-67.67,38.55,61.45,0.76,-9.93,83,32,51,0,2,2,1.5,1.5,0,0,0,0,76.45,1.5,5,0.5,2627.2,3451.17,4.5%,"BTC_INR_15m_ST1(12,2.0)+ST2(7,3.0)_SL1.5pct_1-3",0,1
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,7,3.0,12,2.0,"ST1(7,3.0)+ST2(12,2.0)",1.5%,1:3,1%,1.5,3.0,"ST1(7,3.0)+ST2(12,2.0)",10000,9168.02,-831.98,-8.32,1606.0,16.06,202.068,-82.7,112.26,-82.7,168.39,-82.7,38.24,61.76,0.84,-8.16,102,39,63,0,2,2,1.5,1.5,0,0,0,0,69.28,1.5,5,0.5,4378.14,5210.1,4.5%,"SOL_INR_15m_ST1(7,3.0)+ST2(12,2.0)_SL1.5pct_1-3",2,1
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,12,2.0,7,3.0,"ST1(12,2.0)+ST2(7,3.0)",1.5%,1:3,1%,1.5,3.0,"ST1(12,2.0)+ST2(7,3.0)",10000,9168.02,-831.98,-8.32,1606.0,16.06,202.068,-82.7,112.26,-82.7,168.39,-82.7,38.24,61.76,0.84,-8.16,102,39,63,0,2,2,1.5,1.5,0,0,0,0,69.28,1.5,5,0.5,4378.14,5210.1,4.5%,"SOL_INR_15m_ST1(12,2.0)+ST2(7,3.0)_SL1.5pct_1-3",2,1
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,14,4.0,10,2.0,"ST1(14,4.0)+ST2(10,2.0)",1.5%,1:3,1%,1.5,3.0,"ST1(14,4.0)+ST2(10,2.0)",10000,9165.89,-834.11,-8.34,1290.0,12.9,195.246,-83.02,108.47,-83.02,162.70499999999998,-83.02,39.0,61.0,0.84,-8.34,100,39,61,0,2,2,1.5,1.5,0,0,0,0,67.96,1.5,5,0.5,4230.33,5064.219999999999,4.5%,"SOL_INR_15m_ST1(14,4.0)+ST2(10,2.0)_SL1.5pct_1-3",2,1
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,10,2.0,14,4.0,"ST1(10,2.0)+ST2(14,4.0)",1.5%,1:3,1%,1.5,3.0,"ST1(10,2.0)+ST2(14,4.0)",10000,9165.89,-834.11,-8.34,1290.0,12.9,195.246,-83.02,108.47,-83.02,162.70499999999998,-83.02,39.0,61.0,0.84,-8.34,100,39,61,0,2,2,1.5,1.5,0,0,0,0,67.96,1.5,5,0.5,4230.33,5064.219999999999,4.5%,"SOL_INR_15m_ST1(10,2.0)+ST2(14,4.0)_SL1.5pct_1-3",2,1
ETH/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,14,3.0,7,2.0,"ST1(14,3.0)+ST2(7,2.0)",1.5%,1:3,1%,1.5,3.0,"ST1(14,3.0)+ST2(7,2.0)",10000,9165.83,-834.17,-8.34,1317.0,13.17,169.52400000000003,-67.27,94.18,-67.27,141.27,-67.27,36.17,63.83,0.79,-8.87,94,34,60,0,2,2,1.5,1.5,0,0,0,0,72.12,1.5,5,0.5,3202.1200000000003,4036.2,4.5%,"ETH_INR_15m_ST1(14,3.0)+ST2(7,2.0)_SL1.5pct_1-3",1,1
ETH/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,7,2.0,14,3.0,"ST1(7,2.0)+ST2(14,3.0)",1.5%,1:3,1%,1.5,3.0,"ST1(7,2.0)+ST2(14,3.0)",10000,9165.83,-834.17,-8.34,1317.0,13.17,169.52400000000003,-67.27,94.18,-67.27,141.27,-67.27,36.17,63.83,0.79,-8.87,94,34,60,0,2,2,1.5,1.5,0,0,0,0,72.12,1.5,5,0.5,3202.1200000000003,4036.2,4.5%,"ETH_INR_15m_ST1(7,2.0)+ST2(14,3.0)_SL1.5pct_1-3",1,1
ETH/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,10,3.5,7,2.0,"ST1(10,3.5)+ST2(7,2.0)",1.5%,1:3,1%,1.5,3.0,"ST1(10,3.5)+ST2(7,2.0)",10000,9156.82,-843.18,-8.43,1349.0,13.49,175.572,-68.17,97.54,-68.17,146.31,-68.17,34.62,65.38,0.76,-10.81,78,27,51,0,2,2,1.5,1.5,0,0,0,0,59.53,1.5,5,0.5,2633.5800000000004,3476.67,4.5%,"ETH_INR_30m_ST1(10,3.5)+ST2(7,2.0)_SL1.5pct_1-3",1,2
ETH/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,7,2.0,10,3.5,"ST1(7,2.0)+ST2(10,3.5)",1.5%,1:3,1%,1.5,3.0,"ST1(7,2.0)+ST2(10,3.5)",10000,9156.82,-843.18,-8.43,1349.0,13.49,175.572,-68.17,97.54,-68.17,146.31,-68.17,34.62,65.38,0.76,-10.81,78,27,51,0,2,2,1.5,1.5,0,0,0,0,59.53,1.5,5,0.5,2633.5800000000004,3476.67,4.5%,"ETH_INR_30m_ST1(7,2.0)+ST2(10,3.5)_SL1.5pct_1-3",1,2
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,14,2.0,10,3.5,"ST1(14,2.0)+ST2(10,3.5)",1.5%,1:3,1%,1.5,3.0,"ST1(14,2.0)+ST2(10,3.5)",10000,9142.17,-857.83,-8.58,1666.0,16.66,199.728,-79.28,110.96,-79.28,166.44,-79.28,37.25,62.75,0.83,-8.41,102,38,64,0,2,2,1.5,1.5,0,0,0,0,71.3,1.5,5,0.5,4216.48,5073.92,4.5%,"SOL_INR_15m_ST1(14,2.0)+ST2(10,3.5)_SL1.5pct_1-3",2,1
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,10,3.5,14,2.0,"ST1(10,3.5)+ST2(14,2.0)",1.5%,1:3,1%,1.5,3.0,"ST1(10,3.5)+ST2(14,2.0)",10000,9142.17,-857.83,-8.58,1666.0,16.66,199.728,-79.28,110.96,-79.28,166.44,-79.28,37.25,62.75,0.83,-8.41,102,38,64,0,2,2,1.5,1.5,0,0,0,0,71.3,1.5,5,0.5,4216.48,5073.92,4.5%,"SOL_INR_15m_ST1(10,3.5)+ST2(14,2.0)_SL1.5pct_1-3",2,1
ETH/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,12,4.0,12,2.0,"ST1(12,4.0)+ST2(12,2.0)",1.5%,1:3,1%,1.5,3.0,"ST1(12,4.0)+ST2(12,2.0)",10000,9139.22,-860.78,-8.61,1248.0,12.48,176.31,-66.91,97.95,-66.91,146.925,-66.91,33.33,66.67,0.73,-11.96,72,24,48,0,2,2,1.5,1.5,0,0,0,0,52.53,1.5,5,0.5,2350.8,3211.68,4.5%,"ETH_INR_30m_ST1(12,4.0)+ST2(12,2.0)_SL1.5pct_1-3",1,2
ETH/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,12,2.0,12,4.0,"ST1(12,2.0)+ST2(12,4.0)",1.5%,1:3,1%,1.5,3.0,"ST1(12,2.0)+ST2(12,4.0)",10000,9139.22,-860.78,-8.61,1248.0,12.48,176.31,-66.91,97.95,-66.91,146.925,-66.91,33.33,66.67,0.73,-11.96,72,24,48,0,2,2,1.5,1.5,0,0,0,0,52.53,1.5,5,0.5,2350.8,3211.68,4.5%,"ETH_INR_30m_ST1(12,2.0)+ST2(12,4.0)_SL1.5pct_1-3",1,2
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,7,3.5,10,2.0,"ST1(7,3.5)+ST2(10,2.0)",1.5%,1:3,1%,1.5,3.0,"ST1(7,3.5)+ST2(10,2.0)",10000,9136.56,-863.44,-8.63,1668.0,16.68,192.726,-79.55,107.07,-79.55,160.605,-79.55,38.0,62.0,0.82,-8.63,100,38,62,0,2,2,1.5,1.5,0,0,0,0,68.86,1.5,5,0.5,4068.66,4932.099999999999,4.5%,"SOL_INR_15m_ST1(7,3.5)+ST2(10,2.0)_SL1.5pct_1-3",2,1
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,10,2.0,7,3.5,"ST1(10,2.0)+ST2(7,3.5)",1.5%,1:3,1%,1.5,3.0,"ST1(10,2.0)+ST2(7,3.5)",10000,9136.56,-863.44,-8.63,1668.0,16.68,192.726,-79.55,107.07,-79.55,160.605,-79.55,38.0,62.0,0.82,-8.63,100,38,62,0,2,2,1.5,1.5,0,0,0,0,68.86,1.5,5,0.5,4068.66,4932.099999999999,4.5%,"SOL_INR_15m_ST1(10,2.0)+ST2(7,3.5)_SL1.5pct_1-3",2,1
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,7,2.0,10,3.5,"ST1(7,2.0)+ST2(10,3.5)",1.5%,1:3,1%,1.5,3.0,"ST1(7,2.0)+ST2(10,3.5)",10000,9135.87,-864.13,-8.64,1701.0,17.01,198.77400000000003,-78.57,110.43,-78.57,165.645,-78.57,37.0,63.0,0.83,-8.64,100,37,63,0,2,2,1.5,1.5,0,0,0,0,69.0,1.5,5,0.5,4085.91,4949.91,4.5%,"SOL_INR_15m_ST1(7,2.0)+ST2(10,3.5)_SL1.5pct_1-3",2,1
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,10,3.5,7,2.0,"ST1(10,3.5)+ST2(7,2.0)",1.5%,1:3,1%,1.5,3.0,"ST1(10,3.5)+ST2(7,2.0)",10000,9135.87,-864.13,-8.64,1701.0,17.01,198.77400000000003,-78.57,110.43,-78.57,165.645,-78.57,37.0,63.0,0.83,-8.64,100,37,63,0,2,2,1.5,1.5,0,0,0,0,69.0,1.5,5,0.5,4085.91,4949.91,4.5%,"SOL_INR_15m_ST1(10,3.5)+ST2(7,2.0)_SL1.5pct_1-3",2,1
ETH/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,12,3.0,10,2.0,"ST1(12,3.0)+ST2(10,2.0)",1.5%,1:3,1%,1.5,3.0,"ST1(12,3.0)+ST2(10,2.0)",10000,9133.3,-866.7,-8.67,1462.0,14.62,177.40800000000002,-69.62,98.56,-69.62,147.84,-69.62,36.08,63.92,0.8,-8.94,97,35,62,0,2,2,1.5,1.5,0,0,0,0,72.57,1.5,5,0.5,3449.6,4316.4400000000005,4.5%,"ETH_INR_15m_ST1(12,3.0)+ST2(10,2.0)_SL1.5pct_1-3",1,1
ETH/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,10,2.0,12,3.0,"ST1(10,2.0)+ST2(12,3.0)",1.5%,1:3,1%,1.5,3.0,"ST1(10,2.0)+ST2(12,3.0)",10000,9133.3,-866.7,-8.67,1462.0,14.62,177.40800000000002,-69.62,98.56,-69.62,147.84,-69.62,36.08,63.92,0.8,-8.94,97,35,62,0,2,2,1.5,1.5,0,0,0,0,72.57,1.5,5,0.5,3449.6,4316.4400000000005,4.5%,"ETH_INR_15m_ST1(10,2.0)+ST2(12,3.0)_SL1.5pct_1-3",1,1
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,10,2.0,12,2.0,"ST1(10,2.0)+ST2(12,2.0)",1.5%,1:3,1%,1.5,3.0,"ST1(10,2.0)+ST2(12,2.0)",10000,9131.13,-868.87,-8.69,1840.0,18.4,218.448,-83.61,121.36,-83.61,182.04,-83.61,36.79,63.21,0.84,-8.2,106,39,67,0,2,2,1.5,1.5,0,0,0,0,73.7,1.5,5,0.5,4733.04,5601.87,4.5%,"SOL_INR_15m_ST1(10,2.0)+ST2(12,2.0)_SL1.5pct_1-3",2,1
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,12,2.0,10,2.0,"ST1(12,2.0)+ST2(10,2.0)",1.5%,1:3,1%,1.5,3.0,"ST1(12,2.0)+ST2(10,2.0)",10000,9131.13,-868.87,-8.69,1840.0,18.4,218.448,-83.61,121.36,-83.61,182.04,-83.61,36.79,63.21,0.84,-8.2,106,39,67,0,2,2,1.5,1.5,0,0,0,0,73.7,1.5,5,0.5,4733.04,5601.87,4.5%,"SOL_INR_15m_ST1(12,2.0)+ST2(10,2.0)_SL1.5pct_1-3",2,1
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,14,2.0,10,2.0,"ST1(14,2.0)+ST2(10,2.0)",1.5%,1:3,1%,1.5,3.0,"ST1(14,2.0)+ST2(10,2.0)",10000,9130.55,-869.45,-8.69,1840.0,18.4,220.14,-82.34,122.3,-82.34,183.45,-82.34,36.19,63.81,0.84,-8.28,105,38,67,0,2,2,1.5,1.5,0,0,0,0,71.73,1.5,5,0.5,4647.4,5516.780000000001,4.5%,"SOL_INR_15m_ST1(14,2.0)+ST2(10,2.0)_SL1.5pct_1-3",2,1
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,10,2.0,14,2.0,"ST1(10,2.0)+ST2(14,2.0)",1.5%,1:3,1%,1.5,3.0,"ST1(10,2.0)+ST2(14,2.0)",10000,9130.55,-869.45,-8.69,1840.0,18.4,220.14,-82.34,122.3,-82.34,183.45,-82.34,36.19,63.81,0.84,-8.28,105,38,67,0,2,2,1.5,1.5,0,0,0,0,71.73,1.5,5,0.5,4647.4,5516.780000000001,4.5%,"SOL_INR_15m_ST1(10,2.0)+ST2(14,2.0)_SL1.5pct_1-3",2,1
BTC/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,14,4.0,14,3.0,"ST1(14,4.0)+ST2(14,3.0)",1.5%,1:3,1%,1.5,3.0,"ST1(14,4.0)+ST2(14,3.0)",10000,9125.95,-874.05,-8.74,1447.0,14.47,156.528,-70.94,86.96,-70.94,130.44,-70.94,38.64,61.36,0.77,-9.93,88,34,54,0,2,2,1.5,1.5,0,0,0,0,79.15,1.5,5,0.5,2956.64,3830.76,4.5%,"BTC_INR_15m_ST1(14,4.0)+ST2(14,3.0)_SL1.5pct_1-3",0,1
BTC/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,14,3.0,14,4.0,"ST1(14,3.0)+ST2(14,4.0)",1.5%,1:3,1%,1.5,3.0,"ST1(14,3.0)+ST2(14,4.0)",10000,9125.95,-874.05,-8.74,1447.0,14.47,156.528,-70.94,86.96,-70.94,130.44,-70.94,38.64,61.36,0.77,-9.93,88,34,54,0,2,2,1.5,1.5,0,0,0,0,79.15,1.5,5,0.5,2956.64,3830.76,4.5%,"BTC_INR_15m_ST1(14,3.0)+ST2(14,4.0)_SL1.5pct_1-3",0,1
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,10,2.0,10,3.5,"ST1(10,2.0)+ST2(10,3.5)",1.5%,1:3,1%,1.5,3.0,"ST1(10,2.0)+ST2(10,3.5)",10000,9114.27,-885.73,-8.86,1572.0,15.72,192.87,-79.96,107.15,-79.96,160.72500000000002,-79.96,38.0,62.0,0.82,-8.86,100,38,62,0,2,2,1.5,1.5,0,0,0,0,69.64,1.5,5,0.5,4071.7,4957.52,4.5%,"SOL_INR_15m_ST1(10,2.0)+ST2(10,3.5)_SL1.5pct_1-3",2,1
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,10,3.5,10,2.0,"ST1(10,3.5)+ST2(10,2.0)",1.5%,1:3,1%,1.5,3.0,"ST1(10,3.5)+ST2(10,2.0)",10000,9114.27,-885.73,-8.86,1572.0,15.72,192.87,-79.96,107.15,-79.96,160.72500000000002,-79.96,38.0,62.0,0.82,-8.86,100,38,62,0,2,2,1.5,1.5,0,0,0,0,69.64,1.5,5,0.5,4071.7,4957.52,4.5%,"SOL_INR_15m_ST1(10,3.5)+ST2(10,2.0)_SL1.5pct_1-3",2,1
ETH/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,12,4.0,7,4.0,"ST1(12,4.0)+ST2(7,4.0)",1.5%,1:3,1%,1.5,3.0,"ST1(12,4.0)+ST2(7,4.0)",10000,9111.87,-888.13,-8.88,1121.0,11.21,169.398,-71.64,94.11,-71.64,141.165,-71.64,37.76,62.24,0.8,-9.06,98,37,61,0,2,2,1.5,1.5,0,0,0,0,79.61,1.5,5,0.5,3482.07,4370.04,4.5%,"ETH_INR_15m_ST1(12,4.0)+ST2(7,4.0)_SL1.5pct_1-3",1,1
ETH/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,7,4.0,12,4.0,"ST1(7,4.0)+ST2(12,4.0)",1.5%,1:3,1%,1.5,3.0,"ST1(7,4.0)+ST2(12,4.0)",10000,9111.87,-888.13,-8.88,1121.0,11.21,169.398,-71.64,94.11,-71.64,141.165,-71.64,37.76,62.24,0.8,-9.06,98,37,61,0,2,2,1.5,1.5,0,0,0,0,79.61,1.5,5,0.5,3482.07,4370.04,4.5%,"ETH_INR_15m_ST1(7,4.0)+ST2(12,4.0)_SL1.5pct_1-3",1,1
ETH/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,14,3.0,12,2.0,"ST1(14,3.0)+ST2(12,2.0)",1.5%,1:3,1%,1.5,3.0,"ST1(14,3.0)+ST2(12,2.0)",10000,9106.37,-893.63,-8.94,1179.0,11.79,165.32999999999998,-68.08,91.85,-68.08,137.77499999999998,-68.08,36.56,63.44,0.78,-9.61,93,34,59,0,2,2,1.5,1.5,0,0,0,0,71.4,1.5,5,0.5,3122.9,4016.72,4.5%,"ETH_INR_15m_ST1(14,3.0)+ST2(12,2.0)_SL1.5pct_1-3",1,1
ETH/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,12,2.0,14,3.0,"ST1(12,2.0)+ST2(14,3.0)",1.5%,1:3,1%,1.5,3.0,"ST1(12,2.0)+ST2(14,3.0)",10000,9106.37,-893.63,-8.94,1179.0,11.79,165.32999999999998,-68.08,91.85,-68.08,137.77499999999998,-68.08,36.56,63.44,0.78,-9.61,93,34,59,0,2,2,1.5,1.5,0,0,0,0,71.4,1.5,5,0.5,3122.9,4016.72,4.5%,"ETH_INR_15m_ST1(12,2.0)+ST2(14,3.0)_SL1.5pct_1-3",1,1
ETH/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,10,3.5,14,3.0,"ST1(10,3.5)+ST2(14,3.0)",1.5%,1:3,1%,1.5,3.0,"ST1(10,3.5)+ST2(14,3.0)",10000,9105.89,-894.11,-8.94,1377.0,13.77,174.348,-70.19,96.86,-70.19,145.29,-70.19,35.06,64.94,0.75,-11.61,77,27,50,0,2,2,1.5,1.5,0,0,0,0,59.18,1.5,5,0.5,2615.22,3509.5,4.5%,"ETH_INR_30m_ST1(10,3.5)+ST2(14,3.0)_SL1.5pct_1-3",1,2
ETH/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,14,3.0,10,3.5,"ST1(14,3.0)+ST2(10,3.5)",1.5%,1:3,1%,1.5,3.0,"ST1(14,3.0)+ST2(10,3.5)",10000,9105.89,-894.11,-8.94,1377.0,13.77,174.348,-70.19,96.86,-70.19,145.29,-70.19,35.06,64.94,0.75,-11.61,77,27,50,0,2,2,1.5,1.5,0,0,0,0,59.18,1.5,5,0.5,2615.22,3509.5,4.5%,"ETH_INR_30m_ST1(14,3.0)+ST2(10,3.5)_SL1.5pct_1-3",1,2
ETH/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,12,3.0,7,2.0,"ST1(12,3.0)+ST2(7,2.0)",1.5%,1:3,1%,1.5,3.0,"ST1(12,3.0)+ST2(7,2.0)",10000,9099.81,-900.19,-9.0,1550.0,15.5,178.29,-69.31,99.05,-69.31,148.575,-69.31,35.71,64.28999999999999,0.79,-9.19,98,35,63,0,2,2,1.5,1.5,0,0,0,0,71.79,1.5,5,0.5,3466.75,4366.53,4.5%,"ETH_INR_15m_ST1(12,3.0)+ST2(7,2.0)_SL1.5pct_1-3",1,1
ETH/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,7,2.0,12,3.0,"ST1(7,2.0)+ST2(12,3.0)",1.5%,1:3,1%,1.5,3.0,"ST1(7,2.0)+ST2(12,3.0)",10000,9099.81,-900.19,-9.0,1550.0,15.5,178.29,-69.31,99.05,-69.31,148.575,-69.31,35.71,64.28999999999999,0.79,-9.19,98,35,63,0,2,2,1.5,1.5,0,0,0,0,71.79,1.5,5,0.5,3466.75,4366.53,4.5%,"ETH_INR_15m_ST1(7,2.0)+ST2(12,3.0)_SL1.5pct_1-3",1,1
